filename,split
245395.csv,train
218100.csv,train
187196.csv,train
248723.csv,train
239370.csv,train
185492.csv,train
254453.csv,train
232956.csv,train
253349.csv,train
210786.csv,train
252604.csv,train
236808.csv,train
262091.csv,train
257195.csv,train
240776.csv,train
192817.csv,train
164063.csv,train
220708.csv,train
240744.csv,train
192264.csv,train
234132.csv,train
265002.csv,train
132470.csv,train
214642.csv,train
246490.csv,train
249576.csv,train
250370.csv,train
170690.csv,train
214466.csv,train
178169.csv,train
144902.csv,train
205811.csv,train
214435.csv,train
126630.csv,train
261348.csv,train
222752.csv,train
254476.csv,train
219435.csv,train
243776.csv,train
233699.csv,train
263412.csv,train
191779.csv,train
235922.csv,train
231537.csv,train
236155.csv,train
222146.csv,train
253944.csv,train
162298.csv,train
194079.csv,train
191275.csv,train
182387.csv,train
216790.csv,train
220087.csv,train
174722.csv,train
181734.csv,train
242827.csv,train
209949.csv,train
225186.csv,train
242572.csv,train
247747.csv,train
218171.csv,train
228102.csv,train
207897.csv,train
215264.csv,train
232751.csv,train
239698.csv,train
262834.csv,train
147986.csv,train
231189.csv,train
239080.csv,train
143240.csv,train
255021.csv,train
260195.csv,train
211177.csv,train
264560.csv,train
139016.csv,train
135037.csv,train
223805.csv,train
260925.csv,train
239739.csv,train
180828.csv,train
253132.csv,train
192174.csv,train
240764.csv,train
244105.csv,train
176316.csv,train
190429.csv,train
244513.csv,train
146359.csv,train
255284.csv,train
163744.csv,train
182791.csv,train
241721.csv,train
211282.csv,train
207595.csv,train
230149.csv,train
236467.csv,train
253902.csv,train
162877.csv,train
257320.csv,train
134760.csv,train
192348.csv,train
170867.csv,train
130323.csv,train
116131.csv,train
253489.csv,train
256609.csv,train
175414.csv,train
261321.csv,train
244940.csv,train
251561.csv,train
134173.csv,train
189260.csv,train
243815.csv,train
168579.csv,train
216494.csv,train
182816.csv,train
252941.csv,train
194271.csv,train
150596.csv,train
239099.csv,train
254716.csv,train
231105.csv,train
235946.csv,train
249171.csv,train
186150.csv,train
145636.csv,train
201040.csv,train
176218.csv,train
257412.csv,train
243062.csv,train
255149.csv,train
226492.csv,train
209224.csv,train
249255.csv,train
143679.csv,train
253779.csv,train
250515.csv,train
150982.csv,train
255263.csv,train
108207.csv,train
213679.csv,train
132787.csv,train
126676.csv,train
215376.csv,train
258299.csv,train
156009.csv,train
249889.csv,train
220841.csv,train
256523.csv,train
239589.csv,train
242194.csv,train
216368.csv,train
162187.csv,train
233082.csv,train
242587.csv,train
113250.csv,train
212396.csv,train
212058.csv,train
209162.csv,train
240857.csv,train
244549.csv,train
202072.csv,train
135374.csv,train
235521.csv,train
247013.csv,train
251879.csv,train
218271.csv,train
209314.csv,train
157795.csv,train
135033.csv,train
245989.csv,train
244393.csv,train
201311.csv,train
194231.csv,train
114197.csv,train
222869.csv,train
232248.csv,train
116643.csv,train
243411.csv,train
191261.csv,train
244649.csv,train
129514.csv,train
134328.csv,train
185037.csv,train
216784.csv,train
136455.csv,train
217431.csv,train
135575.csv,train
233094.csv,train
231418.csv,train
236213.csv,train
136171.csv,train
208735.csv,train
242492.csv,train
113135.csv,train
166462.csv,train
143753.csv,train
172828.csv,train
209877.csv,train
249470.csv,train
186444.csv,train
230908.csv,train
175576.csv,train
264037.csv,train
249319.csv,train
190713.csv,train
110396.csv,train
229052.csv,train
134831.csv,train
129340.csv,train
188399.csv,train
222346.csv,train
134542.csv,train
237268.csv,train
196209.csv,train
229910.csv,train
202811.csv,train
198167.csv,train
146300.csv,train
151602.csv,train
243916.csv,train
141014.csv,train
227639.csv,train
133283.csv,train
251598.csv,train
238691.csv,train
220858.csv,train
213207.csv,train
177149.csv,train
162642.csv,train
194677.csv,train
211386.csv,train
107998.csv,train
248256.csv,train
246887.csv,train
200102.csv,train
256868.csv,train
235528.csv,train
234857.csv,train
249400.csv,train
240774.csv,train
168816.csv,train
258742.csv,train
197238.csv,train
241849.csv,train
262366.csv,train
132196.csv,train
254709.csv,train
232064.csv,train
147283.csv,train
194257.csv,train
227852.csv,train
250859.csv,train
195921.csv,train
231090.csv,train
206756.csv,train
119373.csv,train
232692.csv,train
204242.csv,train
184614.csv,train
175410.csv,train
235514.csv,train
120763.csv,train
254209.csv,train
234041.csv,train
137278.csv,train
216260.csv,train
169382.csv,train
139685.csv,train
123085.csv,train
235733.csv,train
142295.csv,train
249413.csv,train
110483.csv,train
208262.csv,train
259675.csv,train
177189.csv,train
135053.csv,train
251433.csv,train
203755.csv,train
235794.csv,train
229201.csv,train
232888.csv,train
190836.csv,train
233683.csv,train
175491.csv,train
257535.csv,train
226554.csv,train
192299.csv,train
242801.csv,train
257810.csv,train
113114.csv,train
220036.csv,train
209399.csv,train
234565.csv,train
209973.csv,train
214941.csv,train
223306.csv,train
210555.csv,train
246531.csv,train
260591.csv,train
204261.csv,train
218748.csv,train
243797.csv,train
212838.csv,train
140835.csv,train
238878.csv,train
112779.csv,train
152450.csv,train
254976.csv,train
223718.csv,train
192372.csv,train
225983.csv,train
264739.csv,train
252133.csv,train
227722.csv,train
191947.csv,train
241873.csv,train
163578.csv,train
178060.csv,train
228197.csv,train
148041.csv,train
256454.csv,train
198904.csv,train
188665.csv,train
197983.csv,train
144045.csv,train
183862.csv,train
161111.csv,train
223390.csv,train
183106.csv,train
105586.csv,train
214159.csv,train
177403.csv,train
201122.csv,train
216151.csv,train
257498.csv,train
195394.csv,train
190310.csv,train
166183.csv,train
233670.csv,train
139029.csv,train
226074.csv,train
201703.csv,train
200788.csv,train
232180.csv,train
183813.csv,train
184923.csv,train
251812.csv,train
163476.csv,train
233011.csv,train
258033.csv,train
186705.csv,train
150831.csv,train
250187.csv,train
198422.csv,train
229980.csv,train
206663.csv,train
252702.csv,train
173188.csv,train
162979.csv,train
107686.csv,train
260826.csv,train
178846.csv,train
253336.csv,train
185318.csv,train
263435.csv,train
180934.csv,train
175401.csv,train
206138.csv,train
233337.csv,train
235549.csv,train
262417.csv,train
254344.csv,train
168955.csv,train
191931.csv,train
255042.csv,train
180361.csv,train
258736.csv,train
226172.csv,train
206442.csv,train
186805.csv,train
196722.csv,train
232386.csv,train
217463.csv,train
147452.csv,train
213480.csv,train
260924.csv,train
214214.csv,train
200473.csv,train
147429.csv,train
234561.csv,train
202443.csv,train
121692.csv,train
242101.csv,train
260840.csv,train
264307.csv,train
231143.csv,train
151508.csv,train
203094.csv,train
243793.csv,train
112553.csv,train
216355.csv,train
93353.csv,train
197633.csv,train
138059.csv,train
221188.csv,train
264097.csv,train
223356.csv,train
217065.csv,train
243414.csv,train
198690.csv,train
246070.csv,train
206161.csv,train
216944.csv,train
163688.csv,train
207610.csv,train
247625.csv,train
242532.csv,train
234203.csv,train
193673.csv,train
229296.csv,train
234240.csv,train
224895.csv,train
262985.csv,train
265044.csv,train
219843.csv,train
250508.csv,train
261112.csv,train
217881.csv,train
135198.csv,train
236153.csv,train
261762.csv,train
142246.csv,train
229755.csv,train
249303.csv,train
258634.csv,train
243595.csv,train
173101.csv,train
168904.csv,train
206023.csv,train
114728.csv,train
198532.csv,train
217738.csv,train
145577.csv,train
176754.csv,train
213707.csv,train
94129.csv,train
242551.csv,train
230278.csv,train
260017.csv,train
254342.csv,train
218189.csv,train
220115.csv,train
244741.csv,train
252060.csv,train
206095.csv,train
213233.csv,train
238293.csv,train
163028.csv,train
221425.csv,train
257661.csv,train
238741.csv,train
142814.csv,train
238469.csv,train
94204.csv,train
174428.csv,train
250329.csv,train
261647.csv,train
235855.csv,train
177045.csv,train
191255.csv,train
230407.csv,train
254517.csv,train
244947.csv,train
166978.csv,train
136696.csv,train
242808.csv,train
166339.csv,train
230825.csv,train
215802.csv,train
242351.csv,train
209681.csv,train
206037.csv,train
201312.csv,train
191452.csv,train
170638.csv,train
249090.csv,train
265065.csv,train
216411.csv,train
242522.csv,train
219223.csv,train
247048.csv,train
242083.csv,train
229609.csv,train
154297.csv,train
112003.csv,train
124819.csv,train
264919.csv,train
163878.csv,train
230709.csv,train
233703.csv,train
186657.csv,train
233965.csv,train
238740.csv,train
242622.csv,train
136707.csv,train
196983.csv,train
259373.csv,train
224311.csv,train
164003.csv,train
241461.csv,train
242641.csv,train
232269.csv,train
148929.csv,train
262023.csv,train
248076.csv,train
234944.csv,train
134350.csv,train
225005.csv,train
242362.csv,train
263354.csv,train
129442.csv,train
244515.csv,train
144846.csv,train
179707.csv,train
130100.csv,train
251273.csv,train
257607.csv,train
146268.csv,train
125724.csv,train
206547.csv,train
245004.csv,train
230724.csv,train
218009.csv,train
163906.csv,train
196331.csv,train
206920.csv,train
228361.csv,train
258177.csv,train
135286.csv,train
232838.csv,train
232255.csv,train
191461.csv,train
208629.csv,train
249387.csv,train
177133.csv,train
244739.csv,train
232633.csv,train
162113.csv,train
184882.csv,train
207162.csv,train
193341.csv,train
160011.csv,train
174401.csv,train
169521.csv,train
152568.csv,train
235437.csv,train
200133.csv,train
230630.csv,train
205076.csv,train
262705.csv,train
228688.csv,train
258289.csv,train
172054.csv,train
224889.csv,train
242657.csv,train
256826.csv,train
126117.csv,train
198168.csv,train
250522.csv,train
255460.csv,train
226249.csv,train
208158.csv,train
116190.csv,train
203189.csv,train
216618.csv,train
230237.csv,train
178204.csv,train
134283.csv,train
213669.csv,train
249094.csv,train
206702.csv,train
245092.csv,train
237002.csv,train
238973.csv,train
251585.csv,train
130180.csv,train
228373.csv,train
233887.csv,train
247916.csv,train
197132.csv,train
210003.csv,train
221443.csv,train
185144.csv,train
164838.csv,train
114163.csv,train
261493.csv,train
171703.csv,train
227537.csv,train
227856.csv,train
241096.csv,train
218444.csv,train
239424.csv,train
244244.csv,train
244443.csv,train
236064.csv,train
176796.csv,train
145602.csv,train
182522.csv,train
222217.csv,train
188831.csv,train
187719.csv,train
112469.csv,train
238367.csv,train
199117.csv,train
245918.csv,train
142049.csv,train
231796.csv,train
206294.csv,train
190779.csv,train
240877.csv,train
131632.csv,train
205028.csv,train
264202.csv,train
164758.csv,train
175108.csv,train
223448.csv,train
251313.csv,train
263696.csv,train
207987.csv,train
107849.csv,train
198156.csv,train
130361.csv,train
237971.csv,train
192471.csv,train
225248.csv,train
240346.csv,train
243306.csv,train
190695.csv,train
223912.csv,train
261566.csv,train
214646.csv,train
114280.csv,train
193407.csv,train
190039.csv,train
243400.csv,train
117487.csv,train
245361.csv,train
105255.csv,train
199377.csv,train
256774.csv,train
264580.csv,train
250798.csv,train
233380.csv,train
232711.csv,train
245944.csv,train
157253.csv,train
157027.csv,train
185352.csv,train
108295.csv,train
98629.csv,train
188707.csv,train
249270.csv,train
251352.csv,train
253531.csv,train
210803.csv,train
194968.csv,train
244352.csv,train
130937.csv,train
153741.csv,train
197778.csv,train
219787.csv,train
243533.csv,train
241531.csv,train
226806.csv,train
229465.csv,train
239244.csv,train
261291.csv,train
254493.csv,train
235500.csv,train
250533.csv,train
184483.csv,train
188190.csv,train
239706.csv,train
134286.csv,train
252129.csv,train
242911.csv,train
96473.csv,train
258325.csv,train
245717.csv,train
114042.csv,train
135904.csv,train
172206.csv,train
148656.csv,train
250226.csv,train
257036.csv,train
203941.csv,train
147312.csv,train
188103.csv,train
264464.csv,train
177228.csv,train
221113.csv,train
235267.csv,train
238154.csv,train
219021.csv,train
247205.csv,train
139507.csv,train
246143.csv,train
213029.csv,train
247612.csv,train
200586.csv,train
250538.csv,train
254086.csv,train
264605.csv,train
177395.csv,train
262534.csv,train
183407.csv,train
155005.csv,train
255668.csv,train
234973.csv,train
170570.csv,train
134149.csv,train
153754.csv,train
170527.csv,train
230794.csv,train
147906.csv,train
265252.csv,train
170568.csv,train
200073.csv,train
216940.csv,train
260046.csv,train
251242.csv,train
259580.csv,train
256207.csv,train
194373.csv,train
191320.csv,train
218582.csv,train
245764.csv,train
144226.csv,train
242430.csv,train
120713.csv,train
133507.csv,train
117078.csv,train
187504.csv,train
238322.csv,train
260807.csv,train
157695.csv,train
233769.csv,train
149853.csv,train
163027.csv,train
239070.csv,train
204874.csv,train
121286.csv,train
117046.csv,train
214909.csv,train
141758.csv,train
240348.csv,train
226650.csv,train
255867.csv,train
207502.csv,train
237096.csv,train
134375.csv,train
248488.csv,train
222994.csv,train
211974.csv,train
149641.csv,train
251678.csv,train
220235.csv,train
188874.csv,train
264646.csv,train
230873.csv,train
196817.csv,train
175514.csv,train
251212.csv,train
250112.csv,train
229739.csv,train
244978.csv,train
244379.csv,train
230981.csv,train
238583.csv,train
104878.csv,train
236042.csv,train
173709.csv,train
165589.csv,train
203724.csv,train
222719.csv,train
219365.csv,train
227443.csv,train
245095.csv,train
145007.csv,train
227500.csv,train
115489.csv,train
263577.csv,train
258132.csv,train
144010.csv,train
155474.csv,train
183278.csv,train
187226.csv,train
210623.csv,train
243856.csv,train
228740.csv,train
138871.csv,train
149260.csv,train
135801.csv,train
245906.csv,train
238984.csv,train
208009.csv,train
184236.csv,train
253261.csv,train
201337.csv,train
255131.csv,train
208841.csv,train
131313.csv,train
144953.csv,train
258366.csv,train
105542.csv,train
130154.csv,train
191487.csv,train
242454.csv,train
249027.csv,train
177413.csv,train
249564.csv,train
224185.csv,train
132919.csv,train
136961.csv,train
250857.csv,train
231893.csv,train
156366.csv,train
227169.csv,train
142592.csv,train
232083.csv,train
176780.csv,train
208194.csv,train
240208.csv,train
184018.csv,train
241026.csv,train
161266.csv,train
210262.csv,train
247607.csv,train
172169.csv,train
229985.csv,train
201292.csv,train
117946.csv,train
230948.csv,train
257387.csv,train
137654.csv,train
260213.csv,train
223624.csv,train
207466.csv,train
135167.csv,train
170308.csv,train
181943.csv,train
206923.csv,train
172360.csv,train
185180.csv,train
148735.csv,train
237125.csv,train
151519.csv,train
202961.csv,train
201457.csv,train
234652.csv,train
220574.csv,train
133805.csv,train
125265.csv,train
260563.csv,train
253742.csv,train
202639.csv,train
244351.csv,train
244011.csv,train
167104.csv,train
99080.csv,train
232118.csv,train
143756.csv,train
230980.csv,train
252659.csv,train
253157.csv,train
231224.csv,train
249302.csv,train
118040.csv,train
203125.csv,train
238057.csv,train
227925.csv,train
250016.csv,train
248644.csv,train
217188.csv,train
115401.csv,train
230632.csv,train
252072.csv,train
200048.csv,train
247646.csv,train
245303.csv,train
222382.csv,train
188153.csv,train
246983.csv,train
206173.csv,train
205380.csv,train
252429.csv,train
